一箭之仇,-0.1395004,0,0,1,0,0
一线生机,0.1446073,1,0,0,0,0
一线曙光,0.1365896,1,0,0,0,0
一错再错,-0.4270004,0,0,1,0,0
一头热,0.0,0,0,1,0,0
一头热,0.0,1,0,0,0,0
一偿宿愿,0.04992415,1,0,0,0,0
一臂之力,0.18485245,1,0,0,0,0
一举成名,0.256147225,1,0,0,0,0
一举解决,0.243514925,1,0,0,0,0
一举击败,0.4020004,1,0,0,0,0
一点也没有帮,-0.032062433,0,0,1,0,0
一点用都没有,-0.01721095,0,0,1,0,0
一点点,-0.069333867,0,0,1,0,0
一垒安打,0.0133941,1,0,0,0,0
一蹶不振,-0.1672341,0,0,1,0,0
一蹴可几,0.10980885,1,0,0,0,0
一筹未展,-0.1520004,0,0,1,0,0
一触即发,-0.0310323,0,0,1,0,0
一跃上前,0.100716875,1,0,0,0,0
乙太,0.0,0,0,0,1,3
乙级,0.0,0,2,1,1,0
七零八落,-0.4375,0,0,1,0,0
七窍生烟,-2.64E-4,0,0,1,0,0
九五之尊,0.1,1,0,0,0,0
九霄云外,0.125,1,0,0,0,0
了不起,0.0981612,1,0,0,0,0
了去,0.0,0,0,1,1,2
了事,-0.2206953,0,0,1,0,0
了度,0.0,0,0,0,2,2
了然于心,0.35942705,1,0,0,0,0
了然于胸,0.17545955,1,0,0,0,0
了结,-0.0988884,0,0,1,0,0
了结生命,-0.007101225,0,0,1,0,0
了解,0.3693221,3,0,0,1,0
了解商情,0.33009835,1,0,0,0,0
了断,0.0,1,0,0,3,0
二百五,0.0,0,0,1,0,0
二弟,0.0,0,0,0,4,0
二度伤害,-0.45125025,0,0,1,0,0
二哥,0.0,0,0,0,4,0
二级,0.0,0,2,0,2,0
二等会员,-0.16989255,0,0,1,0,0
二齿,0.0,0,0,0,3,1
人人自危,-0.08042755,0,0,1,0,0
人山人海,0.0280856,1,0,0,0,0
人才,0.3691111,3,0,0,1,0
人不如狗,-0.2075554,0,0,1,0,0
人心所向,0.1605103,1,0,0,0,0
人心惶惶,-0.0394897,0,0,1,0,0
人父,0.0,0,0,0,5,0
人必自侮而後人侮之,-0.0089388,0,0,1,0,0
人必自重而後人重之,0.115235422,1,0,0,0,0
人民不安,-0.05346425,0,0,1,0,0
人生不就是如此,-0.005277429,0,0,1,0,0
人生至乐,0.2763341,1,0,0,0,0
人吃人,-0.0602193,0,0,1,0,0
人身攻击,-0.2076766,0,0,1,0,0
人身伤害,-0.3984572,0,0,1,0,0
人事不省,-0.06639905,0,0,1,0,0
人味,0.2377581,1,0,0,0,0
人性,0.0741042,1,0,0,0,0
人品,0.0,0,0,0,5,0
人流,0.0,0,0,0,3,1
人为,-0.08598275,0,1,1,3,0
人为,0.0,0,1,0,3,0
人为失当,-0.044279,0,0,1,0,0
人为疏失,-0.232008625,0,0,1,0,0
人师,0.0,0,0,0,5,0
人格,0.0,0,0,0,5,0
人格高尚,0.26004835,1,0,0,0,0
人气,0.0706212,1,0,0,0,0
人气天王,0.2103106,1,0,0,0,0
人气王,0.013747467,1,0,0,0,0
人气巨星,0.0646894,1,0,0,0,0
人气高,0.2881956,1,0,0,0,0
人气鼎沸,0.0353106,1,0,0,0,0
人神共愤,-0.0510168,0,0,1,0,0
人脉,0.0,0,0,0,4,0
人情,0.3439602,3,0,0,1,0
人情味,0.3524218,1,0,0,0,0
人逢喜事精神爽,0.412867957,1,0,0,0,0
人单势孤,-0.1254479,0,0,1,0,0
人渣,-0.0030856,0,0,1,0,0
人间蒸发,-0.03754145,0,0,1,0,0
人微言轻,-0.08799695,0,0,1,0,0
人猿,0.0,0,0,0,4,0
人道,0.2930605,3,0,0,1,0
人道精神,0.507714525,1,0,0,0,0
人道关怀,0.3589738,1,0,0,0,0
人尽皆知,0.223857125,1,0,0,0,0
人称,0.0,0,1,0,3,0
人影,0.0,0,0,0,4,0
人数众多,0.1307641,1,0,0,0,0
人潮,0.0,0,1,0,3,0
人穷志短,-0.1859572,0,0,1,0,0
人机璧还,0.0978864,1,0,0,0,0
人体,0.0,0,0,0,4,0
入土为安,0.208603725,1,0,0,0,0
入世,0.0,1,2,0,1,0
入主,0.05,1,0,0,0,0
入耳,0.0,0,0,0,4,0
入味,0.0,4,0,0,0,0
入侵,-0.375,0,0,4,1,0
入侵,0.0,0,0,3,1,0
入室,0.0,0,2,0,2,0
入星,0.0,0,0,0,2,2
入射,0.0,0,0,0,3,1
入神,0.3198808,1,0,0,0,0
入迷,0.0,0,0,1,0,0
入迷,0.0,1,0,0,0,0
入迷的人,-0.0033068,0,0,1,0,0
入帐,0.05,1,0,0,0,0
入港,0.0,0,1,0,4,0
入葬,0.0,0,0,0,4,0
入夥,0.0,0,0,0,5,0
入榜,0.0,1,0,0,0,0
入垦,0.0,0,0,0,4,0
入选,0.0,1,0,0,3,0
入选,0.0210186,2,0,0,3,0
八成是,0.0094262,1,0,0,0,0
八卦,-0.325,0,0,1,0,0
八股,-0.375,0,0,1,0,0
八格,0.0,0,0,0,4,0
八景,0.0,0,0,0,4,0
刀刃,-0.3,0,0,1,0,0
刀口,0.0,0,0,0,4,0
刀光血影,-0.12391,0,0,1,0,0
刀尖,0.0,0,0,0,4,0
刀尾,0.0,0,0,0,4,0
刀背,0.0,0,0,0,4,0
刀割,-0.525,0,0,1,0,0
刁难,-0.4017641,0,0,1,0,0
刁钻,-0.05,0,0,1,0,0
刁钻狡猾,-0.1125,0,0,1,0,0
力不从心,-0.22995725,0,0,1,0,0
力主,0.3737057,1,0,0,0,0
力克,0.0,0,0,1,0,0
力克,0.0,1,0,0,0,0
力抗,-0.0487057,0,0,1,0,0
力求,0.3197049,1,0,0,0,0
力言,0.0,0,1,0,3,0
力取,0.0,2,0,1,2,0
力取,0.0,3,0,0,2,0
力拚,0.3237057,1,0,0,0,0
力争,0.09631995,1,0,0,0,0
力争上游,0.10087725,1,0,0,0,0
力保,0.0,1,0,0,3,0
力保,0.4663041,2,0,0,3,0
力保江山,0.23315205,1,0,0,0,0
力促,0.2934597,1,0,0,0,0
力持,0.3567593,1,0,0,0,0
力挽狂澜,0.1273475,1,0,0,0,0
力留,0.4724469,1,0,0,0,0
力退,0.0184518,1,0,0,0,0
力斗,0.0,0,1,0,3,0
力陈,0.0,0,2,0,2,0
力图,0.0,3,1,0,0,0
力图,0.2237057,4,1,0,0,0
力图振作,0.0407102,1,0,0,0,0
力图赶上,0.114570125,1,0,0,0,0
力尽,-0.42914025,0,0,1,0,0
力战,0.01806695,1,0,0,0,0
力擒,0.0,0,0,1,0,0
力擒,0.0,1,0,0,0,0
力邀,0.3237057,1,0,0,0,0
匕首,-0.0184721,0,0,1,0,0
十分,0.11795875,1,0,0,0,0
十分方便,0.029076425,1,0,0,0,0
十分成功,0.192750175,1,0,0,0,0
十分有利,0.220664675,1,0,0,0,0
十分自在,0.020533475,1,0,0,0,0
十分壮观,0.112319825,1,0,0,0,0
十分相似,0.033356875,1,0,0,0,0
十分重要,0.1086611,1,0,0,0,0
十分重视,0.07808855,1,0,0,0,0
十分容易,0.121838875,1,0,0,0,0
十分特别,0.097913575,1,0,0,0,0
十分神似,0.100961025,1,0,0,0,0
十分接近,0.018215425,1,0,0,0,0
十分清楚,0.155109075,1,0,0,0,0
十分渺茫,-0.108979375,0,0,1,0,0
十分感谢,0.155869025,1,0,0,0,0
十分称职,0.014850375,1,0,0,0,0
十分熟悉,0.028520625,1,0,0,0,0
十分复杂,-0.296479375,0,0,1,0,0
十分担心,-0.086125375,0,0,1,0,0
十分激烈,0.08542845,1,0,0,0,0
十分激赏,0.043232325,1,0,0,0,0
十分踊跃,0.033979375,1,0,0,0,0
十分艰辛,-0.108979375,0,0,1,0,0
十分简单,0.045953375,1,0,0,0,0
十分关切,0.152779375,1,0,0,0,0
十分难闻,-0.259861425,0,0,1,0,0
十分惊讶,-0.212676225,0,0,1,0,0
十足,0.31264125,4,0,0,0,0
十拿九稳,0.15,1,0,0,0,0
十胜投手,0.107859475,1,0,0,0,0
十预,0.0,0,0,1,0,0
又不是,-0.253644933,0,0,1,0,0
又有何妨,0.00859325,1,0,0,0,0
又有表现,0.2011986,1,0,0,0,0
又长又密,0.1586974,1,0,0,0,0
又非,-0.0050611,0,0,1,0,0
又是,0.05,1,0,0,0,0
又气,-0.0175356,0,0,1,0,0
又深又刁,0.1072144,1,0,0,0,0
又深又强,0.09253025,1,0,0,0,0
又深又猛,0.03886435,1,0,0,0,0
又远又准,0.02374975,1,0,0,0,0
又稳又准,0.175,1,0,0,0,0
又赢了,0.0840744,1,0,0,0,0
三八,-0.475,0,0,1,0,0
三大要项,0.020831725,1,0,0,0,0
三分打点,0.360740025,1,0,0,0,0
三分全垒打,0.18368362,1,0,0,0,0
三分弹,0.245305833,1,0,0,0,0
三足鼎立,0.1802307,1,0,0,0,0
三度塞扬奖,0.02458264,1,0,0,0,0
三思,0.0,0,2,0,2,0
三思而後行,0.04040482,1,0,0,0,0
三流,-0.23907235,0,0,1,0,0
三强林立,0.015774075,1,0,0,0,0
三连,0.0,0,1,0,2,1
三连霸,0.129959267,1,0,0,0,0
三围,0.0,0,0,0,4,0
三垒打,0.3690142,1,0,0,0,0
三赢,0.15,1,0,0,0,0
三响炮,0.133333333,1,0,0,0,0
下三烂,-0.582255433,0,0,1,0,0
下不了台,-0.3146779,0,0,1,0,0
下手,-0.44084225,0,0,1,0,0
下令,0.475,1,0,0,3,0
下令停止,-0.4038882,0,0,1,0,0
下功夫,0.188267733,1,0,0,0,0
下半身思考,-0.07087194,0,0,1,0,0
下去,0.0,0,2,0,2,0
下台,-0.425,0,0,1,0,0
下台一鞠躬,-0.17160032,0,0,1,0,0
下市,0.0,0,1,0,3,0
下田,0.0,0,0,0,4,0
下地狱,-0.402215167,0,0,1,0,0
下沈,-0.7809536,0,0,1,0,0
下定决心,0.183967575,1,0,0,0,0
下放,0.486056,1,0,0,0,0
下垂,-0.65,0,0,1,0,0
下垂度,-0.435000333,0,0,1,0,0
下毒,-0.85,0,0,1,0,0
下毒手,-0.577228167,0,0,1,0,0
下流,-0.51407235,0,0,1,0,0
下重手,-0.167783233,0,0,1,0,0
下降,-0.6,0,0,1,0,0
下挫,-0.55,0,0,4,1,0
下挫,0.0,0,0,3,1,0
下杀,-0.875,0,0,1,0,0
下陷,-0.8,0,0,1,0,0
下等,-0.2762588,0,0,1,0,0
下裂,0.0,0,0,2,2,0
下跌,-0.475,0,0,1,0,0
下滑,-0.4039814,0,0,1,0,0
下落不明,-0.39456865,0,0,1,0,0
下达,0.0,0,1,1,2,0
下达,0.225,1,1,1,2,0
下狱,-0.475,0,0,1,0,0
下坠,-0.475,0,0,1,0,0
下层社会,-0.11697805,0,0,1,0,0
下厨,0.0,0,1,0,4,0
下暴雨,-0.7,0,0,1,0,0
下贱,-0.7,0,0,1,0,0
下战书,-0.4870925,0,0,1,0,0
下错药,-0.583333333,0,0,1,0,0
下颚,0.0,0,0,0,4,0
下体,0.0,0,0,0,4,0
下颏,0.0,0,0,0,4,0
上下其手,-0.16770385,0,0,1,0,0
上上之策,0.14696135,1,0,0,0,0
上工,0.0,0,1,0,4,0
上升,0.0,0,0,1,0,0
上升,0.0,1,0,0,0,0
上天之选,0.288226575,1,0,0,0,0
上市发行,0.114772025,1,0,0,0,0
上皮,0.0,0,0,0,4,0
上吊,-0.04456545,0,0,1,0,0
上好,0.49812075,1,0,0,0,0
上衣,0.0,0,0,0,4,0
上来,0.05543455,1,0,0,0,0
上架,0.0,0,0,0,4,0
上流,0.0,2,1,0,1,0
上限,-0.06956545,0,0,1,0,0
上风,0.16664975,1,0,0,0,0
上师,0.0,0,0,0,4,1
上阵,0.05543455,1,0,0,0,0
上情,0.0,0,0,0,2,2
上眼,0.0,3,0,0,0,1
上船,0.0,0,0,0,4,0
上喙,0.0,0,0,0,4,0
上场一搏,7.17E-4,1,0,0,0,0
上扬,0.29647845,1,0,0,0,0
上智,0.0,2,0,0,2,0
上焦,0.0,0,0,1,0,3
上等,0.25417575,1,0,0,0,0
上进,0.0,4,0,0,0,0
上当,-0.3808938,0,0,1,0,0
上路,0.05543455,1,0,0,0,0
上钩,-0.05543455,0,0,1,4,0
上钩,0.0,0,0,0,4,0
上榜,0.10543455,1,0,0,0,0
上涨,0.10543455,1,0,0,0,0
上岭,0.0,0,0,0,4,0
上瘾,-0.11049565,0,0,1,0,0
上瘾者,-0.077037833,0,0,1,0,0
久久难以平复,-0.006130517,0,0,1,0,0
久坐,-0.0184721,0,0,1,0,0
久拖不决,-0.188059675,0,0,1,0,0
久深,0.0,2,0,0,2,0
久等,0.0,0,0,3,1,0
久贮,0.0,0,0,0,4,0
久经,-0.0517723,0,0,1,0,0
久经世故,-0.22411385,0,0,1,0,0
久违,0.0,1,0,1,2,0
久暂,0.0,0,2,0,2,0
久战兵疲,-0.312055425,0,0,1,0,0
么喝,0.0,0,0,0,4,0
也不,-0.3304674,0,0,1,0,0
也不会,-0.092949,0,0,1,0,0
也可,0.2236185,1,0,0,0,0
也可以,0.103453133,1,0,0,0,0
也未,-0.35,0,0,1,0,0
也同意,0.267617867,1,0,0,0,0
也有,0.2578135,1,0,0,0,0
也有同感,0.36037755,1,0,0,0,0
也有限,-0.055209,0,0,1,0,0
也没有,-0.061457667,0,0,1,0,0
也非,-0.0050611,0,0,1,0,0
也很不错,0.3402337,1,0,0,0,0
也是,0.05,1,0,0,0,0
也能,0.3,1,0,0,0,0
也许,0.25,1,0,0,0,0
也期盼,0.132494133,1,0,0,0,0
也想,0.1261116,1,0,0,0,0
也会,0.1910439,1,0,0,0,0
也应,0.0330536,1,0,0,0,0
也难,-0.3517641,0,0,1,0,0
乞丐,-0.25,0,0,1,0,0
乞求,-0.2040008,0,0,1,0,0
乞讨,-0.16391,0,0,1,0,0
乞得,-0.1396336,0,0,1,0,0
乞怜,-0.09456545,0,0,1,0,0
亡羊补牢,0.0,0,0,1,0,0
亡羊补牢,0.0,1,0,0,0,0
亡走,-0.775,0,0,1,0,0
亡命,-0.36584225,0,0,1,0,0
亡命者,-0.240520767,0,0,1,0,0
亡命海外,-0.332921125,0,0,1,0,0
亡者,0.0,0,0,1,3,0
亡故,0.0,0,0,2,2,0
千斤重担,-0.05572095,0,0,1,0,0
千方百计,0.02121925,1,0,0,0,0
千古,0.0,0,2,0,2,0
千呼万唤,0.03558205,1,0,0,0,0
千差,0.0,0,1,0,0,3
千万,-0.0289814,0,0,1,0,0
千万不要,-0.106667625,0,0,1,0,0
千载难逢,0.17588205,1,0,0,0,0
千疮百孔,-0.05,0,0,1,0,0
叉路,0.0,0,0,0,4,0
叉烧,0.0,0,0,0,4,0
口水,-0.398673,0,0,1,0,0
口出狂言,0.09847725,1,0,0,0,0
口交,0.0,0,0,1,3,0
口吃,-0.27009345,0,0,1,0,0
口舌,0.0,0,1,0,3,0
口舌之争,-0.215818475,0,0,1,0,0
口角,-0.3042512,0,0,1,0,0
口哨,0.0,0,0,0,4,0
口径一致,0.009464,1,0,0,0,0
口气,0.0,0,2,0,2,0
口臭,-0.6792512,1,0,3,1,0
口臭,0.0,1,0,2,1,0
口渴,-0.1116528,0,0,1,0,0
口腔,0.0,0,0,0,4,0
口感好,0.279593733,1,0,0,0,0
口罩,0.0,0,0,0,4,0
口试,0.0,0,0,0,4,0
口诛笔伐,-0.1271256,0,0,1,0,0
口诵,0.0,0,0,0,4,0
口齿不清,-0.10327085,0,0,1,0,0
口头通过,0.3523624,1,0,0,0,0
土改,0.0,0,0,0,4,0
土官,0.0,0,0,0,3,1
土法,0.0,1,0,2,0,1
土肥,0.0,2,0,0,2,0
土匪,-0.1,0,0,4,1,0
土匪,0.0,0,0,3,1,0
土匪手段,-0.057921125,0,0,1,0,0
土崩瓦解,-0.04660525,0,0,1,0,0
土器,0.0,0,0,0,4,0
土坵,0.0,0,0,0,4,0
士官,0.0,0,0,0,4,0
士气大振,0.05654275,1,0,0,0,0
士气低落,-0.4287322,0,0,1,0,0
士绅,0.0,0,0,0,4,0
大一统,0.061032733,1,0,0,0,0
大一点,0.005633933,1,0,0,0,0
大刀,0.0,0,0,1,3,0
大刀阔斧,0.07722505,4,0,0,0,0
大力,0.3692556,1,0,0,0,0
大力支持,0.20368515,1,0,0,0,0
大力改善,0.4754105,1,0,0,0,0
大力协助,0.4471278,1,0,0,0,0
大力拔擢,0.1846278,1,0,0,0,0
大力推展,0.1945048,1,0,0,0,0
大力推动,0.09251115,1,0,0,0,0
大力敦促,0.1445048,1,0,0,0,0
大力发展,0.2180959,1,0,0,0,0
大力鞑伐,-0.1846278,0,0,1,0,0
大三,0.0,0,0,0,4,0
大丈夫,0.0303666,1,0,0,0,0
大上,0.0,0,0,0,0,5
大大成功,0.29727945,1,0,0,0,0
大大改善,0.3363326,1,0,0,0,0
大小姐脾气,-0.13714724,0,0,1,0,0
大小便,-0.1228614,0,0,1,0,0
大公,0.0,3,0,0,1,0
大夫,0.0,0,0,0,4,0
大方,0.0,4,0,0,0,0
大方,0.0955499,5,0,0,0,0
大方送,0.0303666,1,0,0,0,0
大毛病,-0.4196334,0,0,1,0,0
大水,0.0,0,0,1,3,0
大王,0.0044501,1,0,0,0,0
大出风头,0.14952075,1,0,0,0,0
大出锋头,0.18012835,1,0,0,0,0
大加批评,-0.0234613,0,0,1,0,0
大加挞伐,-0.0540432,0,0,1,0,0
大功臣,0.1254322,1,0,0,0,0
大功告成,0.1370045,1,0,0,0,0
大包,0.0,0,1,0,3,0
大叫,-0.3294501,0,0,1,0,0
大叫大嚷着要求,-0.014233443,0,0,1,0,0
大失,-0.4044501,0,0,1,0,0
大失所望,-0.0446427,0,0,1,0,0
大失败,-0.536300067,0,0,1,0,0
大打出手,-0.177310125,0,0,1,0,0
大打折扣,-0.3414857,0,0,1,0,0
大打官司,-0.1789857,0,0,1,0,0
大本,0.0,1,1,0,2,0
大任,0.0,2,0,0,2,0
大光头,-0.068180067,0,0,1,0,0
大名鼎鼎,0.075492225,1,0,0,0,0
大吃一惊,-0.115843425,0,0,1,0,0
大多一致,0.27807655,1,0,0,0,0
大多数,0.155315933,1,0,0,0,0
大好,0.4382361,1,0,0,0,0
大好机会,0.4109836,1,0,0,0,0
大收获,0.058658933,1,0,0,0,0
大有可为,0.279939525,1,0,0,0,0
大有前途,0.17921225,1,0,0,0,0
大有问题,-0.0614546,0,0,1,0,0
大有裨益,0.2141817,1,0,0,0,0
大有机会,0.34354725,1,0,0,0,0
大有关系,0.24054075,1,0,0,0,0
大冷门,-0.1743314,0,0,1,0,0
大利多,0.389632333,1,0,0,0,0
大吹大擂,-0.1169501,0,0,1,0,0
大吵大闹,-0.2009573,0,0,1,0,0
大吼,-0.0794501,0,0,1,0,0
大局着想,0.13181595,1,0,0,0,0
大忌,-0.2794501,0,0,1,0,0
大志,0.0,3,0,0,1,0
大快人心,0.364605875,1,0,0,0,0
大批出没,-0.19513285,0,0,1,0,0
大材小用,-0.056291775,0,0,1,0,0
大步,0.0770778,1,0,0,0,0
大步迈向,0.0135389,1,0,0,0,0
大步迈进,0.2109101,1,0,0,0,0
大灾难,-0.287476133,0,0,1,0,0
大言,0.0,0,1,2,1,0
大言不惭,-0.13890175,0,0,1,0,0
大事,0.1401336,1,0,0,0,0
大受打击,-0.4460235,0,0,1,0,0
大受伤害,-0.46926285,0,0,1,0,0
大受鼓舞,0.04376315,1,0,0,0,0
大受影响,-0.04426285,0,0,1,0,0
大受欢迎,0.21823715,1,0,0,0,0
大和解,0.475840267,1,0,0,0,0
大怪兽,-0.236300067,0,0,1,0,0
大放光芒,0.15583695,1,0,0,0,0
大放送,0.043670733,1,0,0,0,0
大放异采,0.096445925,1,0,0,0,0
大放异彩,0.104919125,1,0,0,0,0
大于,0.2578209,1,0,0,0,0
大门,0.050611,1,0,0,0,0
大雨,-0.1294501,0,0,1,0,0
大便,-0.1716615,0,0,1,0,0
大勇,0.0,4,0,0,0,0
大勇,0.2955499,5,0,0,0,0
大度,0.0,3,1,0,0,0
大很多,0.2219826,1,0,0,0,0
大怒,-0.3295638,0,0,1,0,0
大洪水,-0.099247933,0,0,1,0,0
大为不满,-0.006204225,0,0,1,0,0
大为升高,0.245059625,1,0,0,0,0
大为降低,0.260776475,1,0,0,0,0
大为提升,0.082268525,1,0,0,0,0
大为解冻,0.135828775,1,0,0,0,0
大为兴起,0.227598925,1,0,0,0,0
大相径庭,-0.1151112,0,0,1,0,0
大相擀格,-0.1520167,0,0,1,0,0
大约可推断,0.05061742,1,0,0,0,0
大胖子,-0.292833533,0,0,1,0,0
大致,0.3227299,1,0,0,0,0
大致完成,0.4653798,1,0,0,0,0
大致底定,0.31046425,1,0,0,0,0
大致相同,0.3446942,1,0,0,0,0
大军压境,-0.252199,0,0,1,0,0
大降,-0.1294501,0,0,1,0,0
大风吹,0.1121566,1,0,0,0,0
大倒退,-0.481071733,0,0,1,0,0
大哭,-0.3044501,0,0,1,0,0
大宴,0.0,2,0,0,2,0
大展身手,0.064853825,1,0,0,0,0
大展虎威,0.01144445,1,0,0,0,0
大展商机,0.14411855,1,0,0,0,0
大师,0.0,2,0,0,2,0
大师,0.0455499,3,0,0,2,0
大恐慌,-0.3696334,0,0,1,0,0
大书特书,0.1427624,1,0,0,0,0
大浪,-0.0594591,0,0,1,0,0
大浩劫,-0.0696334,0,0,1,0,0
大乌龙,-0.0303666,0,0,1,0,0
